owner_id,first_name,last_name,city_id,area_code,phone_number
28054,Samantha,Padilla,336,403,862-2123
28055,Erica,Cox,163,403,880-9929
28056,Kelli,Roman,174,778,588-4890
28057,Luis,Watkins,247,431,731-2865
28058,Larry,Joseph,318,431,641-3492
28059,Justin,Davis,327,416,624-8143
28060,Megan,Roberts,39,250,226-9564
28061,Raymond,Johnson,137,587,169-9040
28062,Casey,Woods,31,579,174-1068
28063,Rebecca,Ramirez,157,250,872-2082
28064,Lisa,Davis,290,579,370-1704
28065,Jason,Hickman,1,867,419-1105
28066,Nathaniel,Andrews,10,249,619-4263
28067,Cynthia,Faulkner,190,226,629-5715
28068,John,Molina,328,226,791-9094
28069,Christopher,Graham,112,450,766-2891
28070,Leslie,Bautista,259,604,349-7943
28071,Zoe,Mcdonald,352,782,421-7312
28072,Kayla,Johnson,299,289,269-7187
28073,Kathy,Collins,145,905,390-9463
28074,Anna,Snow,63,514,422-5472
28075,Ashley,Graham,96,403,690-1518
28076,Lisa,Greene,175,249,912-9988
28077,Troy,Walker,104,306,474-8221
28078,Anthony,Cameron,354,780,285-6229
28079,Jessica,Black,42,519,492-5450
28080,Stephanie,Lopez,148,819,377-7573
28081,Rebecca,Gonzalez,241,705,137-3197
28082,Jessica,Cortez,176,365,866-9003
28083,Amanda,Marshall,359,807,814-8603
28084,John,Santiago,83,506,211-3928
28085,David,Morris,60,437,340-7421
28086,Lisa,Taylor,182,519,684-2637
28087,Shannon,Gould,257,431,986-3520
28088,Laura,Ward,232,581,828-6023
28089,Heather,Gonzalez,146,403,843-8508
28090,Jake,White,37,204,251-5726
28091,Carrie,Strong,177,204,588-7906
28092,Susan,Farrell,51,647,264-3127
28093,Cindy,Trujillo,310,343,369-1539
28094,Scott,Peters,78,514,592-3362
28095,Courtney,Hernandez,210,613,321-8002
28096,Jimmy,Gonzales,268,782,709-2470
28097,Andrew,Gray,370,365,435-1114
28098,Desiree,Richardson,45,819,964-4665
28099,Joshua,Roberts,296,579,796-3997
28100,John,Zavala,221,431,463-5610
28101,Shawn,Thomas,203,902,733-3877
28102,Rebecca,Mckay,39,825,381-8716
28103,Cynthia,Clark,152,416,162-9698
28104,Erica,Johnson,112,403,872-1459
28105,Elizabeth,Murphy,164,639,600-5509
28106,Richard,Fowler,256,367,396-3361
28107,Steve,Harris,80,403,964-6735
28108,Mariah,Gilbert,38,289,661-1127
28109,Crystal,Wright,285,236,718-3534
28110,Lindsay,Gill,154,873,763-8492
28111,Deborah,Willis,103,403,535-3098
28112,Jessica,Austin,8,873,821-2397
28113,Laura,Alvarez,356,226,908-4234
28114,Patricia,Barker,172,819,680-2869
28115,Christie,Ryan,282,367,742-9302
28116,Deborah,Walker,122,902,935-3018
28117,Joshua,Thomas,120,873,335-4877
28118,Jacob,Woods,156,902,141-6458
28119,Ana,Clark,89,519,484-2181
28120,Tonya,Smith,146,365,528-9759
28121,Russell,Miller,254,236,270-5208
28122,Kelsey,Williams,263,431,674-4161
28123,Amy,Bullock,233,306,591-8880
28124,Anthony,Miller,79,249,458-9779
28125,Thomas,Brown,356,780,228-1039
28126,Eric,Byrd,52,226,391-4862
28127,Adam,Miller,290,587,828-1114
28128,Amanda,Dudley,57,450,473-7250
28129,Jonathan,Bowman,178,343,802-6008
28130,Joshua,Robles,269,289,288-5535
28131,Michael,Moore,183,249,920-7462
28132,Jessica,Ramirez,137,902,134-3210
28133,Thomas,Wright,64,514,743-9283
28134,Jenna,Wolf,243,416,968-9197
28135,Natalie,Valencia,275,343,249-6338
28136,Keith,Sanchez,201,807,384-5075
28137,Evelyn,Garza,344,548,385-9457
28138,Alexandra,Ford,203,647,847-2895
28139,Frank,Johnson,308,506,839-7321
28140,Crystal,Garcia,88,250,918-9877
28141,Jean,Pearson,53,902,155-4797
28142,Angela,Jenkins,54,431,322-8137
28143,Rhonda,Robinson,370,236,309-7880
28144,Zachary,Mora,75,873,116-2561
28145,Kelly,Irwin,145,705,673-8266
28146,Jessica,Ramirez,228,905,439-6008
28147,Lauren,Campbell,341,438,427-4795
28148,Douglas,Potts,66,519,335-2119
28149,Margaret,Contreras,334,647,436-5395
28150,Kathryn,Jones,331,819,645-3261
28151,Carmen,Ward,79,438,612-5635
28152,Isaac,Bowman,288,236,909-7968
28153,Mario,Jackson,57,226,553-9794
28154,Ethan,Anderson,365,204,154-9889
28155,Carol,Smith,321,236,663-1401
28156,Courtney,Moran,360,709,717-1932
28157,Eric,Clark,227,613,640-6484
28158,Jodi,Wang,14,306,570-7283
28159,Courtney,Kelly,4,581,244-7228
28160,Joshua,Owens,53,873,551-7708
28161,Wesley,Nelson,203,902,240-7781
28162,Gregory,Cole,183,579,995-5780
28163,Sheila,Elliott,79,705,580-5480
28164,Cody,Castillo,85,250,437-5244
28165,Kevin,Jordan,391,306,324-9398
28166,Julie,Roberts,225,236,800-7688
28167,Lisa,Jimenez,368,705,175-3967
28168,Diane,Hamilton,127,819,348-7487
28169,Hannah,French,137,431,450-9415
28170,Sarah,Berry,282,506,821-6206
28171,Matthew,Riddle,263,519,853-4184
28172,Edward,Monroe,65,548,140-8034
28173,Hunter,Jackson,197,343,270-8231
28174,Emily,Ward,337,709,401-4257
28175,James,Marshall,208,418,249-6169
28176,Jack,Mcfarland,372,289,768-3741
28177,Joshua,Roy,156,705,758-7368
28178,Jill,Gibbs,167,825,523-5410
28179,Katie,Jordan,153,236,514-5564
28180,Ashley,Smith,177,639,674-9306
28181,Melissa,Colon,246,431,546-3075
28182,Roberto,Hansen,256,416,277-1188
28183,Lindsay,Alvarez,47,514,851-8527
28184,Alexis,Wilson,316,514,915-9530
28185,Benjamin,Moore,26,438,502-2320
28186,Jennifer,Taylor,390,431,565-6726
28187,David,Mullins,93,438,734-2295
28188,Eric,Howard,227,306,413-9798
28189,Jeremy,Myers,325,873,771-8947
28190,Matthew,Ware,319,416,852-6358
28191,John,Tucker,225,867,784-3931
28192,Joseph,Cook,226,873,473-5214
28193,Angela,Torres,55,519,327-6679
28194,Dennis,Gomez,126,902,975-2728
28195,Stacy,Phillips,225,780,954-7661
28196,Robert,Beck,34,236,793-2376
28197,Christina,Bell,237,579,768-1486
28198,Janet,Taylor,43,639,701-1054
28199,Lacey,Davis,141,705,712-5180
28200,Stephanie,Kelly,286,780,102-2978
28201,Vincent,Martin,91,639,565-4796
28202,Xavier,Mccall,346,613,894-7884
28203,Olivia,Jacobs,183,450,719-4378
28204,Suzanne,Lopez,269,647,292-4499
28205,Mark,Davis,296,306,926-6123
28206,Dennis,Allen,184,506,855-3278
28207,James,Vasquez,119,604,794-9432
28208,Patrick,Johnson,87,506,208-6565
28209,John,Ward,184,438,552-2369
28210,Patricia,Bailey,149,343,271-7794
28211,Thomas,Gonzalez,155,437,618-3510
28212,Heather,Flores,47,506,681-4918
28213,Sean,Scott,8,506,988-5882
28214,Daniel,Powell,336,639,354-2820
28215,Edward,Monroe,1,613,532-4342
28216,Evelyn,Brewer,260,780,205-3604
28217,Patricia,Williams,341,867,432-6764
28218,Megan,Keith,247,782,770-7389
28219,Adrian,Rios,41,438,589-9482
28220,Christopher,Cole,143,905,184-8552
28221,Renee,Baxter,320,705,164-2337
28222,Eric,Shaw,106,639,526-6030
28223,Cynthia,Freeman,370,778,207-7718
28224,Charles,Lopez,380,431,100-2272
28225,Gina,Wilkerson,210,226,990-2994
28226,Sabrina,Lee,338,867,455-8028
28227,Natalie,Wiggins,201,639,625-7262
28228,Laura,Hoffman,359,431,103-2871
28229,Rebecca,Lowe,384,709,152-4674
28230,Richard,Carney,290,709,374-4625
28231,April,Robinson,10,581,329-3523
28232,Brooke,Moore,141,249,813-3865
28233,Scott,Davis,343,306,613-7960
28234,Martin,Hoffman,113,367,359-3552
28235,Jeremy,Sandoval,168,250,362-5215
28236,Angel,Marshall,10,639,258-5238
28237,Thomas,Goodman,268,506,391-1424
28238,Amy,Wilcox,326,437,319-8520
28239,Jaclyn,Cooper,39,431,954-9845
28240,Katie,Briggs,12,905,116-7119
28241,Stephanie,Jennings,369,902,775-6299
28242,Ashley,Thomas,31,438,596-4335
28243,Jorge,Perry,14,778,180-4670
28244,Donald,Mcdonald,136,431,609-8376
28245,Maurice,Willis,155,807,188-5840
28246,Allison,Gibbs,237,905,414-3348
28247,Ana,Newman,302,782,928-9294
28248,Derek,Evans,258,418,922-3481
28249,Elizabeth,Booth,299,343,504-2202
28250,Anthony,Jacobson,104,782,888-9582
28251,Joshua,Huynh,28,249,713-7620
28252,Paul,Lee,98,778,922-5871
28253,Kathleen,Dean,189,709,978-6589
28254,Alan,Rivera,169,639,952-3788
28255,Meghan,Williams,140,778,532-8260
28256,Kristen,Hernandez,4,587,305-5754
28257,Felicia,Davis,303,514,738-4046
28258,Erica,Lane,280,418,342-6214
28259,John,Wells,162,581,926-1697
28260,Tyler,Parrish,276,514,914-5801
28261,Heather,Finley,107,807,934-3998
28262,Nancy,Cannon,360,289,550-2124
28263,Nancy,Bell,26,819,233-1480
28264,Tonya,Johnson,121,579,366-8580
28265,Brittney,Wise,276,416,745-4199
28266,Phillip,Mcconnell,242,873,845-9052
28267,Stephanie,Baker,247,437,668-6136
28268,Maria,Jones,189,431,355-7428
28269,Jennifer,Hubbard,89,639,666-7527
28270,Mary,Estrada,326,780,208-7499
28271,William,Ali,393,236,403-3038
28272,David,Adkins,372,306,331-8629
28273,Anthony,Walters,328,367,648-3458
28274,Lauren,Baker,137,548,798-6440
28275,Jennifer,Alexander,136,403,771-9079
28276,Stephen,Gomez,5,581,384-4182
28277,Colin,Schultz,87,579,193-8938
28278,Jade,Rodriguez,101,431,769-9244
28279,Jennifer,Parker,125,825,950-5639
28280,Megan,Smith,286,639,889-9539
28281,David,Abbott,390,581,520-4297
28282,Jonathan,Thompson,334,639,774-3166
28283,Taylor,Alexander,38,604,350-3709
28284,Jillian,Smith,247,581,150-6091
28285,Vanessa,Ortiz,223,204,253-4797
28286,Jason,Smith,49,249,952-6159
28287,Hunter,Young,162,867,699-4149
28288,Thomas,Guerrero,324,236,682-3603
28289,John,Smith,118,807,918-9279
28290,Pamela,Wiggins,373,403,528-4173
28291,Jennifer,Williams,157,807,870-5144
28292,Dana,Martin,177,289,922-6448
28293,Yvonne,Kramer,96,873,681-1042
28294,Erica,Chung,165,780,912-3016
28295,Dylan,Cuevas,51,825,119-9409
28296,Howard,Jordan,8,902,495-3538
28297,Sean,Smith,28,506,334-7379
28298,Monica,Pope,234,343,825-7887
28299,Katelyn,Johnson,43,416,216-4671
28300,Kevin,Zavala,148,514,918-2823
28301,Donna,Anderson,57,514,281-4057
28302,Jose,Aguilar,2,367,250-4788
28303,Jason,Thornton,111,367,553-9067
28304,Lisa,Oconnor,100,416,335-6453
28305,Eric,Salinas,77,778,315-3736
28306,Rebecca,Johnson,331,403,829-2945
28307,Julie,Griffith,18,807,520-5117
28308,Ashley,Smith,12,780,993-4566
28309,Rebecca,Thomas,341,416,906-5882
28310,Robert,Fox,69,613,965-2050
28311,Yvonne,Hernandez,296,579,236-1530
28312,Elizabeth,Pitts,356,365,149-3140
28313,Jonathan,Rhodes,212,604,466-9307
28314,Teresa,Adkins,224,705,543-2879
28315,Courtney,Watts,163,778,270-8420
28316,Dakota,Mcdonald,143,639,137-6099
28317,Danielle,Francis,318,780,161-7574
28318,Mary,Watts,256,438,419-7478
28319,Jose,Benitez,341,236,546-2197
28320,Kevin,Walsh,352,343,843-8869
28321,Julia,Fuentes,97,431,599-6228
28322,John,Bryant,277,416,573-8943
28323,Michele,Rivera,8,867,391-9870
28324,Miranda,Hernandez,393,579,689-8765
28325,April,Davis,350,873,271-4031
28326,Bruce,Murphy,351,873,685-5347
28327,Katherine,Kemp,22,514,371-8682
28328,Michael,Robinson,291,418,720-5666
28329,Ashley,Moreno,185,819,663-6575
28330,Parker,Williams,76,647,106-6652
28331,Julie,Smith,62,437,635-9797
28332,Brittany,Madden,99,365,682-6820
28333,Sherry,Brown,223,418,483-3441
28334,Jason,Hurley,124,825,987-2801
28335,Gary,French,314,782,193-2990
28336,Tyrone,Walker,228,873,816-6589
28337,April,Campos,162,506,929-1815
28338,Karl,Olson,327,506,944-9254
28339,Ann,Roach,86,709,827-5357
28340,Timothy,Santos,136,604,212-1183
28341,Denise,Jones,309,289,751-8685
28342,Christopher,White,152,506,653-7441
28343,Sharon,Washington,32,647,396-6854
28344,Kristine,Johnson,47,226,694-4049
28345,Michael,Harris,361,236,800-6389
28346,Timothy,Rocha,13,450,109-4670
28347,James,Barry,311,204,337-8662
28348,Joseph,Wilson,387,506,390-4984
28349,Jonathan,Brown,55,403,741-4664
28350,Kimberly,Donovan,299,343,276-9210
28351,Gregory,Jordan,140,825,976-3812
28352,Meghan,Meyers,121,587,310-7765
28353,Claire,Chapman,388,365,671-6565
28354,Timothy,Jones,322,548,919-1419
28355,Frederick,Richardson,262,579,159-8862
28356,Dean,Hall,106,579,553-2633
28357,Michelle,Mcgee,127,867,453-9811
28358,Douglas,Mills,145,289,148-7645
28359,Morgan,Johnson,87,579,713-5301
28360,Troy,Shaw,68,867,186-2699
28361,Chad,Gaines,385,709,768-1635
28362,Nicole,Hughes,263,867,261-3559
28363,Nicholas,Sweeney,214,236,850-3915
28364,Courtney,Williamson,220,587,307-4925
28365,Benjamin,Johnson,300,250,255-9107
28366,Dillon,Evans,251,647,609-6510
28367,Lisa,West,259,438,766-5012
28368,Lisa,Medina,170,579,105-9601
28369,John,Atkins,133,506,460-3275
28370,Todd,Ward,188,306,777-2426
28371,Jimmy,Thomas,179,825,546-3613
28372,Christine,Davis,351,204,710-7343
28373,Danielle,Gardner,187,506,699-4540
28374,David,Griffith,383,236,914-2192
28375,Cody,Parker,349,782,277-5252
28376,Troy,Knight,186,604,967-9747
28377,Jordan,Morris,17,403,612-4790
28378,Jennifer,Morris,337,343,909-4758
28379,Christopher,Wright,121,705,527-5830
28380,Devin,Stout,92,780,115-6978
28381,Sarah,Walker,295,418,107-7705
28382,Nichole,Sloan,202,873,704-7471
28383,William,Wade,146,306,795-6130
28384,Nancy,Garcia,255,647,270-8084
28385,Christy,Williams,7,639,120-1244
28386,Gregg,Walter,240,506,924-4736
28387,Monique,Clark,187,819,914-8837
28388,Mary,Morris,320,431,390-7314
28389,Brianna,Davis,42,902,233-1866
28390,Grant,Christian,81,365,955-2738
28391,Melanie,White,245,289,955-2468
28392,Javier,Faulkner,109,905,199-6178
28393,Patrick,Boyd,254,782,417-1480
28394,Phillip,Adams,201,782,378-6823
28395,Carol,Smith,233,819,436-5824
28396,Kenneth,Wang,317,306,213-2684
28397,Brian,Campbell,13,431,159-7439
28398,James,Roberts,338,226,704-9582
28399,Steven,Thomas,335,438,249-4429
28400,Michael,Hart,180,705,553-7143
28401,Stacy,Yang,163,709,367-9879
28402,Kevin,Miller,81,705,655-5450
28403,Emily,Stuart,271,613,361-5894
28404,Shirley,Howard,352,579,897-7466
28405,Taylor,Terry,223,437,725-3926
28406,Mallory,Taylor,103,519,901-2561
28407,Rebecca,Lee,339,579,122-8628
28408,Gregory,Reynolds,102,365,958-2403
28409,Robert,West,163,506,790-7602
28410,Steven,Lam,152,825,322-1282
28411,Lori,Mcguire,179,579,364-1436
28412,Christopher,King,349,548,128-7379
28413,Matthew,Nelson,140,807,916-7232
28414,Lisa,Craig,300,807,485-1418
28415,Megan,Lopez,79,306,834-7782
28416,James,Allen,178,367,712-8823
28417,Cheryl,Graham,95,514,712-6310
28418,Keith,Powell,186,604,698-7819
28419,Jose,Martinez,368,204,881-7191
28420,Donna,Johnson,99,343,166-5657
28421,Rebecca,Bailey,260,437,873-3365
28422,Alexis,Roberts,333,604,748-2029
28423,Johnny,Adams,185,780,394-2395
28424,Michael,Huang,60,873,314-1944
28425,Daniel,Simmons,158,418,142-5123
28426,Brandi,Vang,208,204,783-3523
28427,Parker,Knapp,179,365,756-8777
28428,Randall,Moody,159,709,327-9470
28429,Nicole,White,132,905,940-7951
28430,Matthew,Roberts,361,249,580-8773
28431,Charles,Spears,202,236,688-2114
28432,Jason,Lawson,181,905,684-4425
28433,Krystal,Gomez,247,807,253-9545
28434,Colleen,Rodriguez,226,873,933-7614
28435,Darlene,Howard,63,249,970-5263
28436,Kathryn,Vazquez,220,709,314-1722
28437,Tracy,Wright,305,807,699-4839
28438,Robin,West,286,343,468-7620
28439,Anthony,Wright,279,249,810-2961
28440,Michael,Smith,20,418,324-1962
28441,Ashley,Williams,182,647,552-5343
28442,Michelle,Sharp,217,519,142-2894
28443,Karen,Sellers,200,249,572-5462
28444,Brittany,Cruz,278,579,548-4938
28445,Darren,Ramsey,241,780,151-8251
28446,Gary,Harris,253,905,554-7293
28447,Christopher,Wade,89,867,688-2833
28448,Joseph,Cox,175,437,550-6537
28449,Joseph,Gonzalez,331,416,550-5825
28450,Christopher,Ramirez,39,581,709-6566
28451,Brian,Barnes,159,403,252-4165
28452,Janet,Smith,8,873,921-4620
28453,Nicholas,Cooper,149,306,292-9245
28454,Brad,Baker,122,639,936-2720
28455,Tiffany,Rodriguez,67,705,451-4915
28456,Kevin,Mack,342,437,253-1514
28457,Kyle,Russell,84,367,429-3049
28458,Marcus,Garcia,62,367,672-3966
28459,Margaret,Nguyen,128,306,894-8514
28460,Christina,Martinez,115,867,445-6090
28461,Jennifer,Jordan,37,403,292-5381
28462,Kaitlyn,Oconnell,266,604,392-7708
28463,Steven,Johnson,265,780,558-9528
28464,Yvette,Ward,275,226,158-1341
28465,Ernest,Gray,15,506,733-2617
28466,Matthew,Miller,328,778,497-9503
28467,Karen,Thompson,134,367,704-7464
28468,Paul,Green,116,639,195-5127
28469,Stephanie,Martinez,353,807,683-8997
28470,Brittany,Robinson,243,403,144-1502
28471,Gilbert,Rodriguez,298,825,288-2296
28472,April,Reeves,132,226,187-9330
28473,Brian,Johnson,89,548,257-6852
28474,Jennifer,Roberts,359,905,403-7796
28475,Matthew,Ramirez,272,343,837-1582
28476,Scott,Sanders,374,437,381-2491
28477,Nicholas,Lawrence,11,778,802-2575
28478,Meghan,Jones,300,438,221-7762
28479,Trevor,Jones,4,249,412-7121
28480,Robert,Goodwin,281,367,453-6086
28481,Regina,Williams,306,506,524-6144
28482,Jonathan,Figueroa,49,418,283-1286
28483,Brittany,Lawrence,48,250,667-8493
28484,Richard,Adkins,324,226,622-8742
28485,Lisa,Gross,98,418,862-6616
28486,Jamie,Johnson,169,438,253-7553
28487,Wendy,Stevens,83,519,532-2878
28488,Christopher,Wagner,123,249,718-2563
28489,Jocelyn,Gray,6,514,138-3865
28490,Krystal,Hendricks,254,226,837-9656
28491,Douglas,Ayala,153,647,992-4334
28492,Hannah,Hutchinson,136,431,971-3535
28493,Jacqueline,Williams,29,902,438-4674
28494,Steven,Carroll,344,782,467-8724
28495,Holly,Diaz,338,367,625-4917
28496,Evan,Rhodes,89,902,614-4551
28497,David,Marshall,373,367,445-7381
28498,Paul,Stone,89,438,100-8728
28499,Aaron,Barton,57,782,593-4512
28500,Tina,Lawrence,143,780,824-3818
28501,Nicole,Campbell,359,778,735-1879
28502,Leslie,Clark,186,778,968-6160
28503,Amanda,Ward,150,782,756-7695
28504,Wesley,Bates,15,365,102-4725
28505,David,Nguyen,287,365,702-6120
28506,Amanda,Goodman,389,613,302-4571
28507,Ronald,Buck,177,367,621-8444
28508,Alex,Todd,30,548,764-9766
28509,Martin,Wise,118,416,557-1856
28510,Wayne,Reyes,250,514,444-2028
28511,Ian,Campbell,331,519,172-4146
28512,Angela,Oliver,57,905,229-5534
28513,James,Garcia,115,519,481-4776
28514,Daniel,Camacho,332,250,432-2535
28515,Denise,Burton,303,587,476-4016
28516,Kimberly,Walker,388,639,532-9248
28517,Amy,Finley,138,780,497-1462
28518,Aaron,Carter,161,519,869-7494
28519,David,Thornton,12,418,370-1884
28520,Anthony,Mueller,364,514,514-9471
28521,Renee,Castro,193,343,680-6500
28522,Caroline,Garrett,134,579,821-1433
28523,Ronald,Ortiz,337,807,825-6054
28524,Michael,Brooks,282,289,653-2754
28525,Miguel,Gomez,90,780,629-6691
28526,Steven,Martinez,192,604,877-5268
28527,Evelyn,Tapia,358,647,821-9052
28528,Martin,May,344,418,804-4883
28529,Stephen,Evans,68,782,511-8004
28530,Keith,Franklin,373,450,493-4387
28531,Diana,Schmidt,301,705,260-9088
28532,Erin,Williams,331,250,480-8357
28533,Amanda,Barker,184,431,153-8447
28534,Brett,Wilson,10,506,763-9236
28535,Andrew,Smith,364,579,831-1267
28536,Elizabeth,Garcia,339,807,398-7397
28537,Debra,Brown,55,873,592-1330
28538,Wayne,Hill,126,873,126-9866
28539,Shelley,Moore,25,365,842-1241
28540,Vanessa,Ortiz,176,365,887-2685
28541,Hannah,Fernandez,308,548,113-8921
28542,Jeffrey,Edwards,263,367,223-8396
28543,Crystal,Contreras,389,782,311-5588
28544,John,Sullivan,9,705,477-1075
28545,Abigail,Craig,336,905,995-2326
28546,Allison,Clark,290,437,326-3808
28547,Brandon,Chandler,256,403,612-5939
28548,Eric,Wilson,103,226,775-3890
28549,Darren,Garcia,391,807,874-6730
28550,Tony,Brown,93,819,286-9942
28551,Scott,Harvey,40,519,841-1985
28552,Kimberly,Wright,143,548,592-1077
28553,Katherine,Beasley,46,604,446-1670
28554,Richard,Johnson,56,579,366-6031
28555,Anthony,Phillips,315,604,634-8095
28556,Ashley,Fox,42,438,494-2161
28557,William,Rodgers,169,437,333-1458
28558,Carolyn,Martinez,4,579,498-3186
28559,Michael,Lloyd,372,873,894-6386
28560,Megan,Weeks,158,604,186-1116
28561,Dustin,Lloyd,358,780,824-6059
28562,Angela,Jackson,367,639,508-8609
28563,Lucas,Moreno,309,506,549-3779
28564,Gavin,Powell,146,437,116-1126
28565,Larry,Lewis,219,250,415-2961
28566,Christopher,Lang,274,581,961-7062
28567,Carrie,Lozano,219,250,441-8586
28568,Elizabeth,Clark,139,416,875-5926
28569,Michael,Warner,219,604,352-5115
28570,Christine,Flores,145,226,401-6308
28571,Angela,Hernandez,153,514,944-1740
28572,Kathryn,Reyes,351,514,592-2725
28573,Joshua,Arnold,224,450,687-6601
28574,Brandon,Jones,190,780,631-4487
28575,Sharon,Wood,362,236,225-7730
28576,Theresa,Quinn,319,905,825-5551
28577,Steven,Smith,89,431,175-3752
28578,Jerry,Campbell,242,250,352-1953
28579,Gabriela,Watson,144,867,346-6766
28580,Lorraine,Baker,108,905,450-8257
28581,Riley,Oneill,130,873,410-7342
28582,Courtney,Robinson,349,905,375-5098
28583,Christian,Jones,107,343,985-9310
28584,Alexa,Reed,65,873,902-1073
28585,Travis,Jensen,286,902,880-5884
28586,Brittney,Gordon,49,902,670-6949
28587,Nicholas,West,376,506,698-5704
28588,Matthew,Ramirez,172,647,430-7754
28589,Jennifer,Brewer,34,905,240-7613
28590,Eric,Carter,38,639,750-2209
28591,Kevin,Howard,96,306,412-5639
28592,Brittany,Kelly,237,778,959-5086
28593,Christopher,Davis,71,343,507-9455
28594,Penny,Lambert,64,437,332-2084
28595,Kyle,Maxwell,336,437,469-8604
28596,Adam,Daniels,54,367,138-9328
28597,Amy,Thompson,58,450,595-3025
28598,Joseph,Fernandez,384,873,984-3598
28599,Henry,Ford,105,873,758-4606
28600,Theresa,Hernandez,227,873,103-7136
28601,Allen,Arias,221,581,637-9751
28602,Linda,Brown,198,367,430-7486
28603,Alison,Mckay,354,902,983-7002
28604,James,Lewis,73,306,737-1452
28605,Michelle,Harris,249,587,716-9865
28606,Linda,Spears,317,548,496-2677
28607,Kristin,Jenkins,157,438,980-8205
28608,Tanya,Fields,205,587,117-7743
28609,Gabriel,Williams,366,249,538-4170
28610,Tim,Jones,88,365,166-7702
28611,Michele,Lane,8,867,144-1146
28612,Hannah,Harper,279,437,759-6689
28613,Janet,Wilson,302,782,429-6096
28614,Kyle,Wilkins,60,365,478-9905
28615,Jeff,Stephens,39,873,702-8067
28616,Eric,Jones,112,418,513-5793
28617,Shannon,Coleman,327,418,263-4450
28618,Joseph,Ford,116,343,958-8386
28619,Christopher,Gray,136,450,309-7383
28620,Melissa,Robinson,72,782,857-7164
28621,Kayla,James,331,514,946-3482
28622,Cody,Moore,358,873,776-2209
28623,Melissa,Hartman,251,343,893-7367
28624,Erika,Barnes,69,306,535-2010
28625,Susan,Gilmore,42,519,122-6132
28626,Katherine,Newton,218,514,344-1839
28627,Carla,Allen,106,226,707-1078
28628,Michael,Morrison,233,873,184-9420
28629,William,Hudson,56,902,442-8323
28630,Angela,Matthews,111,431,730-8581
28631,Amber,Crosby,123,450,615-9357
28632,Tricia,Guzman,246,204,627-7207
28633,Alicia,Phillips,319,437,410-4120
28634,James,Jones,371,639,121-3583
28635,Charles,Nunez,110,437,640-2845
28636,Phillip,Hart,145,581,776-9459
28637,Amy,Jones,67,403,932-5352
28638,Gabriel,Hall,56,416,428-5598
28639,George,Parks,364,902,526-6974
28640,Christina,Lewis,241,438,570-1663
28641,Andrew,Mcconnell,365,819,126-4563
28642,Brian,Barrett,86,367,217-2617
28643,Kenneth,Weaver,47,367,508-3511
28644,Tyler,Hall,116,431,330-7388
28645,Rebecca,Johnson,190,639,345-5962
28646,Casey,Buck,365,438,225-6074
28647,Kimberly,Gomez,71,548,780-9073
28648,Michael,Conley,197,581,184-4355
28649,Debbie,Bishop,6,249,914-4441
28650,Diane,Mckenzie,247,873,408-7494
28651,Sonya,Lewis,201,782,311-1037
28652,Brandon,Coffey,180,709,705-9474
28653,Michael,Parrish,71,782,569-7699
28654,Devin,Peterson,85,236,305-7445
28655,Andrea,Wood,57,825,428-5994
28656,Kathleen,Reilly,308,343,600-7286
28657,Melissa,Peters,146,514,120-9169
28658,Anna,Ryan,262,249,607-2293
28659,Shelley,Christensen,307,807,419-4997
28660,Lisa,Tyler,104,639,708-4207
28661,Amy,Harris,210,825,744-2676
28662,Jeff,Good,38,236,662-4415
28663,Cynthia,Brown,393,587,578-6243
28664,Aaron,Anderson,87,867,896-8237
28665,Felicia,Galvan,122,647,784-5921
28666,Pam,Duncan,390,289,624-2802
28667,Dennis,Kramer,24,250,937-6276
28668,Makayla,Owen,253,825,900-8297
28669,Nicholas,Giles,106,438,637-2023
28670,Michael,Green,53,367,173-4233
28671,Margaret,Holmes,257,902,596-7575
28672,Maria,Davis,366,437,116-7051
28673,Louis,Phelps,345,647,410-5505
28674,Timothy,Pitts,163,367,435-7284
28675,James,Brown,208,581,472-2862
28676,Christina,Harrison,217,905,484-2822
28677,Samuel,Daniel,303,587,765-5518
28678,Lauren,Leach,243,204,871-5172
28679,Mary,Hernandez,36,807,807-2712
28680,Kevin,Williams,107,778,813-1436
28681,Brandy,Thomas,302,306,295-8515
28682,Andrew,Gomez,106,778,628-9788
28683,Kyle,Little,274,519,979-7978
28684,Robert,Evans,353,587,204-5583
28685,Jason,Warner,202,506,705-2076
28686,Nicholas,Alexander,55,250,310-3855
28687,Kurt,Skinner,371,581,854-6406
28688,John,Russell,262,306,666-8904
28689,James,Parker,15,418,379-2658
28690,Tara,Thomas,280,306,728-1003
28691,Dustin,Watson,48,548,968-1922
28692,Jennifer,Hernandez,33,236,708-1700
28693,Robert,Adams,251,343,350-2286
28694,Philip,Velasquez,383,506,186-1940
28695,Bryan,Oconnor,265,289,259-5473
28696,Nicole,Olson,172,819,170-5238
28697,Rebecca,Taylor,64,236,679-6036
28698,Robert,Peck,319,437,184-4866
28699,Sandra,Morales,375,438,214-7705
28700,Brian,Hicks,21,579,818-4124
28701,Casey,Rios,162,204,286-7874
28702,Lisa,Murphy,131,250,619-4498
28703,Ronnie,Brown,136,705,328-4061
28704,Kimberly,Travis,219,506,123-9612
28705,Christopher,Davis,109,782,385-8307
28706,Lauren,Bryant,368,873,674-6231
28707,Daniel,Gibbs,199,418,683-6908
28708,Gary,Marsh,183,867,580-5881
